transaction_id,player_id,transaction_datetime,game_type,payment_method,stake_amount,win_amount,deposit_amount,withdrawal_amount,bonus_amount,transaction_date
T006398,P0451,2026-01-31 14:43:00,Table Games,Crypto,79.52,18.85,0.0,0.0,0.0,2026-01-31
T006399,P0452,2026-02-15 13:45:00,Slots,E-Wallet,18.46,19.55,0.0,0.0,0.0,2026-02-15
T006400,P0452,2026-02-01 11:13:00,Slots,E-Wallet,13.37,9.85,0.0,0.0,0.0,2026-02-01
T006401,P0453,2026-02-04 10:56:00,Sportsbook,Card,31.27,27.34,0.0,0.0,0.0,2026-02-04
T006402,P0453,2026-02-19 03:25:00,Live Casino,E-Wallet,35.41,13.39,0.0,10.51,0.0,2026-02-19
T006403,P0453,2026-02-06 03:03:00,Sportsbook,E-Wallet,12.76,10.35,0.0,0.0,0.0,2026-02-06
T006404,P0453,2026-02-27 01:56:00,Sportsbook,Crypto,37.95,34.26,0.0,0.0,0.0,2026-02-27
T006405,P0453,2026-01-25 07:31:00,Live Casino,Card,54.45,39.42,0.0,0.0,0.0,2026-01-25
T006406,P0453,2026-02-10 04:03:00,Slots,Card,40.2,25.8,33.08,0.0,42.42,2026-02-10
T006407,P0453,2026-03-30 23:01:00,Table Games,Card,32.15,21.61,0.0,0.0,0.0,2026-03-30
T006408,P0453,2026-03-01 13:05:00,Slots,E-Wallet,17.81,19.2,0.0,0.0,0.0,2026-03-01
T006409,P0453,2026-03-03 04:09:00,Slots,Bank Transfer,66.84,63.71,0.0,48.21,0.0,2026-03-03
T006410,P0454,2026-02-02 07:50:00,Live Casino,Card,12.05,10.44,0.0,21.99,0.0,2026-02-02
T006411,P0454,2026-01-12 03:03:00,Slots,Card,41.29,36.85,0.0,34.08,0.0,2026-01-12
T006412,P0454,2026-03-20 21:35:00,Sportsbook,Card,39.9,22.35,151.13,0.0,0.0,2026-03-20
T006413,P0454,2026-02-12 20:33:00,Slots,Card,19.78,18.41,0.0,0.0,0.0,2026-02-12
T006414,P0454,2026-01-14 00:47:00,Table Games,Card,18.1,18.68,0.0,0.0,0.0,2026-01-14
T006415,P0454,2026-01-03 14:31:00,Table Games,E-Wallet,34.82,25.09,0.0,24.93,0.0,2026-01-03
T006416,P0454,2026-01-16 05:50:00,Slots,Crypto,81.09,69.53,0.0,0.0,0.0,2026-01-16
T006417,P0454,2026-01-06 06:48:00,Slots,Bank Transfer,32.6,26.53,0.0,26.24,0.0,2026-01-06
T006418,P0454,2026-02-10 14:25:00,Slots,Bank Transfer,15.5,13.99,104.55,0.0,0.0,2026-02-10
T006419,P0454,2026-03-06 16:09:00,Live Casino,E-Wallet,54.04,48.39,103.9,0.0,0.0,2026-03-06
T006420,P0454,2026-02-02 20:00:00,Slots,Card,17.12,10.65,56.2,0.0,0.0,2026-02-02
T006421,P0454,2026-01-01 02:32:00,Poker,Bank Transfer,48.91,58.68,66.13,8.8,32.26,2026-01-01
T006422,P0455,2026-01-26 21:34:00,Live Casino,E-Wallet,29.17,12.39,0.0,0.0,51.94,2026-01-26
T006423,P0455,2026-02-26 20:32:00,Poker,Crypto,47.83,47.53,0.0,0.0,0.0,2026-02-26
T006424,P0455,2026-01-14 06:52:00,Sportsbook,E-Wallet,52.51,60.16,0.0,0.0,0.0,2026-01-14
T006425,P0455,2026-03-26 21:18:00,Table Games,Card,5.0,3.72,90.71,0.0,0.0,2026-03-26
T006426,P0455,2026-01-13 22:41:00,Table Games,Bank Transfer,46.35,44.84,0.0,0.0,0.0,2026-01-13
T006427,P0455,2026-03-05 14:31:00,Slots,Card,33.46,27.67,50.8,0.0,0.0,2026-03-05
T006428,P0455,2026-01-13 18:43:00,Live Casino,E-Wallet,5.45,4.44,73.52,0.0,0.0,2026-01-13
T006429,P0455,2026-03-09 06:07:00,Poker,Card,54.9,48.14,0.0,0.0,0.0,2026-03-09
T006430,P0455,2026-01-25 11:39:00,Slots,Crypto,71.62,68.45,65.18,0.0,0.0,2026-01-25
T006431,P0455,2026-01-01 13:51:00,Slots,Card,71.79,51.16,0.0,0.0,50.34,2026-01-01
T006432,P0455,2026-01-14 14:38:00,Slots,E-Wallet,59.11,69.65,0.0,0.0,0.0,2026-01-14
T006433,P0455,2026-02-16 07:47:00,Live Casino,E-Wallet,25.68,21.15,0.0,0.0,0.0,2026-02-16
T006434,P0455,2026-02-18 09:15:00,Sportsbook,Bank Transfer,28.13,19.36,131.72,0.0,46.86,2026-02-18
T006435,P0455,2026-01-21 01:12:00,Slots,E-Wallet,19.37,21.56,0.0,0.0,0.0,2026-01-21
T006436,P0455,2026-03-14 21:25:00,Table Games,Card,43.66,25.57,0.0,0.0,0.0,2026-03-14
T006437,P0455,2026-02-23 04:18:00,Slots,Card,53.17,54.8,0.0,0.0,0.0,2026-02-23
T006438,P0456,2026-03-22 17:50:00,Live Casino,Card,200.37,89.01,0.0,0.0,0.0,2026-03-22
T006439,P0456,2026-01-19 17:14:00,Live Casino,Bank Transfer,157.5,91.51,0.0,33.66,0.0,2026-01-19
T006440,P0456,2026-03-25 08:45:00,Slots,Card,238.92,239.58,0.0,0.0,0.0,2026-03-25
T006441,P0456,2026-02-17 19:54:00,Table Games,Card,116.05,113.87,0.0,0.0,0.0,2026-02-17
T006442,P0456,2026-03-16 19:24:00,Sportsbook,Card,233.54,136.01,0.0,0.0,0.0,2026-03-16
T006443,P0456,2026-03-05 07:11:00,Poker,E-Wallet,52.7,62.06,0.0,0.0,0.0,2026-03-05
T006444,P0456,2026-01-02 11:15:00,Sportsbook,Card,97.52,72.83,0.0,0.0,42.48,2026-01-02
T006445,P0456,2026-03-09 23:39:00,Sportsbook,Card,32.66,38.69,0.0,0.0,0.0,2026-03-09
T006446,P0456,2026-01-04 00:24:00,Live Casino,Card,132.81,80.58,0.0,0.0,0.0,2026-01-04
T006447,P0456,2026-03-25 15:09:00,Live Casino,E-Wallet,175.31,180.33,0.0,0.0,15.07,2026-03-25
T006448,P0456,2026-03-04 02:14:00,Slots,Bank Transfer,130.54,108.46,0.0,0.0,0.0,2026-03-04
T006449,P0456,2026-01-24 19:37:00,Poker,Bank Transfer,66.73,39.57,0.0,0.0,47.37,2026-01-24
T006450,P0457,2026-03-03 15:23:00,Slots,Bank Transfer,26.55,27.05,0.0,0.0,0.0,2026-03-03
T006451,P0457,2026-01-12 19:50:00,Live Casino,E-Wallet,39.68,53.31,31.94,0.0,0.0,2026-01-12
T006452,P0457,2026-01-17 14:30:00,Table Games,Card,48.59,34.83,0.0,0.0,0.0,2026-01-17
T006453,P0457,2026-01-10 17:22:00,Sportsbook,Bank Transfer,14.57,12.93,0.0,0.0,36.79,2026-01-10
T006454,P0457,2026-02-05 20:24:00,Slots,E-Wallet,87.95,102.32,0.0,0.0,0.0,2026-02-05
T006455,P0457,2026-03-24 05:26:00,Sportsbook,E-Wallet,79.38,91.2,14.92,0.0,0.0,2026-03-24
T006456,P0457,2026-02-02 12:38:00,Slots,Card,71.21,75.95,0.0,0.0,0.0,2026-02-02
T006457,P0457,2026-01-20 23:52:00,Live Casino,Card,18.06,12.3,0.0,0.0,0.0,2026-01-20
T006458,P0457,2026-02-07 23:43:00,Live Casino,E-Wallet,98.55,75.18,0.0,0.0,0.0,2026-02-07
T006459,P0457,2026-02-20 05:06:00,Live Casino,E-Wallet,56.34,38.3,0.0,0.0,0.0,2026-02-20
T006460,P0457,2026-03-21 04:09:00,Slots,Crypto,91.12,101.69,0.0,0.0,0.0,2026-03-21
T006461,P0457,2026-03-17 07:02:00,Slots,Card,73.23,52.16,0.0,0.0,0.0,2026-03-17
T006462,P0457,2026-02-12 05:11:00,Live Casino,E-Wallet,38.22,22.03,0.0,0.0,0.0,2026-02-12
T006463,P0457,2026-03-07 11:50:00,Sportsbook,E-Wallet,93.7,83.51,93.92,0.0,0.0,2026-03-07
T006464,P0457,2026-02-28 09:32:00,Slots,Card,46.93,40.2,0.0,0.0,0.0,2026-02-28
T006465,P0457,2026-02-16 17:16:00,Live Casino,Card,97.37,82.72,67.52,0.0,17.57,2026-02-16
T006466,P0458,2026-02-17 18:34:00,Sportsbook,Card,16.2,19.78,0.0,0.0,0.0,2026-02-17
T006467,P0459,2026-03-27 20:29:00,Sportsbook,Card,33.79,25.5,0.0,0.0,0.0,2026-03-27
T006468,P0459,2026-01-19 15:11:00,Live Casino,Bank Transfer,36.33,32.79,0.0,0.0,0.0,2026-01-19
T006469,P0459,2026-02-16 01:50:00,Live Casino,E-Wallet,55.28,36.61,0.0,0.0,0.0,2026-02-16
T006470,P0459,2026-03-02 07:35:00,Poker,E-Wallet,13.29,12.54,0.0,0.0,0.0,2026-03-02
T006471,P0459,2026-02-01 13:33:00,Sportsbook,E-Wallet,13.64,8.47,0.0,0.0,31.15,2026-02-01
T006472,P0459,2026-01-06 23:11:00,Sportsbook,E-Wallet,56.79,80.85,59.95,0.0,26.19,2026-01-06
T006473,P0459,2026-02-16 12:48:00,Slots,Crypto,20.91,20.72,64.09,0.0,0.0,2026-02-16
T006474,P0459,2026-03-08 01:16:00,Slots,Bank Transfer,49.99,53.36,0.0,0.0,8.47,2026-03-08
T006475,P0459,2026-03-12 07:03:00,Sportsbook,Card,8.44,7.15,39.11,0.0,18.72,2026-03-12
T006476,P0459,2026-03-14 06:45:00,Table Games,Card,79.52,71.73,0.0,15.01,0.0,2026-03-14
T006477,P0459,2026-01-20 12:33:00,Slots,E-Wallet,5.0,4.21,29.25,20.65,0.0,2026-01-20
T006478,P0459,2026-01-20 11:49:00,Slots,E-Wallet,62.29,44.19,0.0,92.77,0.0,2026-01-20
T006479,P0459,2026-01-04 04:51:00,Live Casino,Card,60.59,56.22,0.0,0.0,0.0,2026-01-04
T006480,P0459,2026-01-30 13:11:00,Slots,Card,79.47,59.14,0.0,0.0,0.0,2026-01-30
T006481,P0459,2026-03-20 09:51:00,Sportsbook,Crypto,34.76,25.48,0.0,0.0,0.0,2026-03-20
T006482,P0459,2026-03-24 23:57:00,Sportsbook,Card,46.7,30.07,38.37,0.0,50.14,2026-03-24
T006483,P0459,2026-02-16 03:33:00,Live Casino,Bank Transfer,53.81,35.55,57.25,0.0,0.0,2026-02-16
T006484,P0459,2026-01-30 07:39:00,Sportsbook,E-Wallet,111.39,94.37,0.0,0.0,0.0,2026-01-30
T006485,P0460,2026-01-08 14:25:00,Slots,Card,107.96,61.07,0.0,0.0,21.34,2026-01-08
T006486,P0460,2026-01-05 01:58:00,Live Casino,Card,95.16,64.5,0.0,0.0,0.0,2026-01-05
T006487,P0460,2026-02-28 21:04:00,Poker,E-Wallet,56.76,48.8,0.0,44.48,0.0,2026-02-28
T006488,P0460,2026-02-23 09:52:00,Slots,Card,100.93,104.7,0.0,0.0,28.12,2026-02-23
T006489,P0460,2026-03-22 03:09:00,Sportsbook,Crypto,128.57,70.17,0.0,0.0,54.59,2026-03-22
T006490,P0460,2026-01-28 04:42:00,Slots,E-Wallet,49.3,32.38,44.38,0.0,54.68,2026-01-28
T006491,P0460,2026-03-17 07:06:00,Live Casino,Bank Transfer,25.8,29.24,0.0,0.0,0.0,2026-03-17
T006492,P0460,2026-01-10 17:33:00,Live Casino,Card,25.42,15.56,0.0,0.0,0.0,2026-01-10
T006493,P0460,2026-01-16 14:41:00,Slots,Card,71.02,36.68,0.0,0.0,0.0,2026-01-16
T006494,P0460,2026-01-29 17:17:00,Table Games,Bank Transfer,29.64,17.47,0.0,34.2,0.0,2026-01-29
T006495,P0461,2026-02-25 20:42:00,Slots,Card,13.29,16.75,0.0,0.0,0.0,2026-02-25
T006496,P0461,2026-01-06 02:33:00,Slots,E-Wallet,43.78,47.36,0.0,0.0,0.0,2026-01-06
T006497,P0461,2026-02-04 16:56:00,Sportsbook,Crypto,10.59,5.9,57.39,0.0,0.0,2026-02-04
T006498,P0462,2026-03-08 06:30:00,Poker,E-Wallet,64.37,51.7,0.0,0.0,16.8,2026-03-08
T006499,P0462,2026-02-22 11:59:00,Sportsbook,Bank Transfer,64.71,49.92,0.0,0.0,0.0,2026-02-22
T006500,P0462,2026-02-19 21:55:00,Sportsbook,Card,10.43,11.46,0.0,0.0,0.0,2026-02-19
T006501,P0462,2026-01-15 10:24:00,Sportsbook,Bank Transfer,5.99,6.81,0.0,0.0,0.0,2026-01-15
T006502,P0462,2026-03-31 10:49:00,Sportsbook,E-Wallet,18.76,10.9,0.0,0.0,0.0,2026-03-31
T006503,P0462,2026-03-02 07:32:00,Sportsbook,Card,62.33,91.13,127.44,0.0,0.0,2026-03-02
T006504,P0462,2026-01-09 21:37:00,Sportsbook,Card,112.47,73.4,0.0,0.0,0.0,2026-01-09
T006505,P0462,2026-03-11 14:28:00,Slots,Card,65.39,66.03,0.0,0.0,0.0,2026-03-11
T006506,P0463,2026-03-09 01:32:00,Slots,Card,5.0,5.2,134.59,0.0,0.0,2026-03-09
T006507,P0463,2026-03-12 03:11:00,Slots,Bank Transfer,5.0,5.3,0.0,0.0,37.54,2026-03-12
T006508,P0463,2026-02-28 23:15:00,Live Casino,Card,74.2,61.07,0.0,0.0,0.0,2026-02-28
T006509,P0463,2026-02-10 04:58:00,Sportsbook,E-Wallet,112.33,55.56,0.0,52.12,0.0,2026-02-10
T006510,P0463,2026-03-01 22:44:00,Table Games,Card,41.02,37.41,130.71,33.36,0.0,2026-03-01
T006511,P0463,2026-03-08 18:51:00,Live Casino,E-Wallet,25.22,19.18,0.0,0.0,53.35,2026-03-08
T006512,P0464,2026-02-23 18:45:00,Slots,Card,369.74,203.86,0.0,0.0,0.0,2026-02-23
T006513,P0464,2026-01-26 06:51:00,Live Casino,E-Wallet,272.24,283.2,0.0,0.0,0.0,2026-01-26
T006514,P0464,2026-02-23 21:20:00,Poker,Card,411.84,433.98,0.0,0.0,0.0,2026-02-23
T006515,P0464,2026-01-23 21:02:00,Slots,Card,474.2,536.12,0.0,33.49,0.0,2026-01-23
T006516,P0464,2026-03-26 07:54:00,Table Games,Card,222.04,123.08,0.0,0.0,0.0,2026-03-26
T006517,P0464,2026-02-04 09:41:00,Slots,E-Wallet,217.72,197.6,20.5,0.0,0.0,2026-02-04
T006518,P0464,2026-02-22 06:36:00,Sportsbook,Card,125.16,97.51,0.0,0.0,0.0,2026-02-22
T006519,P0464,2026-01-27 22:10:00,Slots,Card,309.71,352.54,0.0,0.0,0.0,2026-01-27
T006520,P0464,2026-01-03 22:25:00,Live Casino,Card,156.15,160.63,0.0,0.0,0.0,2026-01-03
T006521,P0464,2026-02-11 15:50:00,Live Casino,E-Wallet,192.46,161.96,0.0,56.91,0.0,2026-02-11
T006522,P0464,2026-02-08 18:00:00,Poker,Bank Transfer,210.43,255.51,0.0,0.0,9.0,2026-02-08
T006523,P0464,2026-01-11 07:46:00,Sportsbook,Card,191.7,110.78,0.0,0.0,0.0,2026-01-11
T006524,P0464,2026-03-08 16:52:00,Poker,E-Wallet,511.55,453.36,0.0,47.12,0.0,2026-03-08
T006525,P0464,2026-02-08 06:12:00,Poker,Card,261.92,234.18,0.0,0.0,0.0,2026-02-08
T006526,P0464,2026-03-24 11:34:00,Table Games,Card,139.16,117.29,0.0,0.0,0.0,2026-03-24
T006527,P0464,2026-01-06 04:42:00,Live Casino,E-Wallet,341.43,377.86,0.0,0.0,0.0,2026-01-06
T006528,P0464,2026-03-16 03:43:00,Table Games,E-Wallet,201.08,180.45,0.0,0.0,0.0,2026-03-16
T006529,P0464,2026-01-09 07:23:00,Slots,Card,58.81,57.35,0.0,0.0,53.9,2026-01-09
T006530,P0464,2026-03-11 05:55:00,Slots,Bank Transfer,307.43,292.57,0.0,0.0,0.0,2026-03-11
T006531,P0464,2026-01-28 16:33:00,Slots,E-Wallet,140.53,132.45,79.98,0.0,0.0,2026-01-28
T006532,P0464,2026-03-05 07:31:00,Slots,Card,158.96,92.82,67.57,0.0,0.0,2026-03-05
T006533,P0464,2026-01-06 06:54:00,Sportsbook,Card,383.0,478.79,0.0,62.23,0.0,2026-01-06
T006534,P0464,2026-03-30 02:06:00,Live Casino,Card,311.77,274.08,0.0,0.0,0.0,2026-03-30
T006535,P0464,2026-01-10 09:00:00,Table Games,E-Wallet,193.48,216.39,0.0,0.0,0.0,2026-01-10
T006536,P0464,2026-02-08 21:55:00,Slots,Crypto,343.56,177.97,0.0,0.0,0.0,2026-02-08
T006537,P0464,2026-03-31 17:29:00,Table Games,Card,404.86,444.15,0.0,0.0,0.0,2026-03-31
T006538,P0464,2026-01-31 03:22:00,Sportsbook,Bank Transfer,429.04,551.19,0.0,0.0,0.0,2026-01-31
T006539,P0464,2026-01-23 17:14:00,Poker,Bank Transfer,397.61,356.25,0.0,77.99,0.0,2026-01-23
T006540,P0464,2026-02-06 15:20:00,Slots,E-Wallet,303.24,207.42,80.66,0.0,0.0,2026-02-06
T006541,P0464,2026-03-19 02:59:00,Slots,Crypto,244.47,269.64,0.0,0.0,0.0,2026-03-19
T006542,P0464,2026-03-14 07:40:00,Slots,Card,317.99,204.56,0.0,0.0,0.0,2026-03-14
T006543,P0464,2026-02-10 03:24:00,Sportsbook,Card,128.34,42.59,0.0,0.0,0.0,2026-02-10
T006544,P0464,2026-03-12 08:17:00,Poker,E-Wallet,164.14,115.43,11.54,0.0,14.3,2026-03-12
T006545,P0464,2026-03-20 22:49:00,Poker,Card,116.5,103.06,0.0,0.0,0.0,2026-03-20
T006546,P0464,2026-01-26 06:34:00,Sportsbook,Card,390.57,396.18,0.0,0.0,0.0,2026-01-26
T006547,P0464,2026-03-14 03:43:00,Live Casino,Card,167.31,183.67,88.87,0.0,0.0,2026-03-14
T006548,P0464,2026-01-27 04:47:00,Table Games,Card,626.09,632.76,0.0,0.0,0.0,2026-01-27
T006549,P0464,2026-01-25 03:41:00,Slots,Card,289.2,340.93,0.0,0.0,0.0,2026-01-25
T006550,P0464,2026-03-27 22:06:00,Table Games,E-Wallet,269.66,266.01,0.0,0.0,0.0,2026-03-27
T006551,P0464,2026-02-21 05:33:00,Live Casino,E-Wallet,423.42,234.74,0.0,0.0,0.0,2026-02-21
T006552,P0465,2026-01-23 10:06:00,Sportsbook,Card,11.69,11.05,82.38,0.0,0.0,2026-01-23
T006553,P0465,2026-01-19 11:08:00,Slots,Bank Transfer,62.6,57.08,0.0,0.0,0.0,2026-01-19
T006554,P0465,2026-03-19 01:41:00,Sportsbook,E-Wallet,32.42,22.91,0.0,0.0,0.0,2026-03-19
T006555,P0465,2026-02-01 04:53:00,Table Games,E-Wallet,36.55,13.37,44.33,0.0,0.0,2026-02-01
T006556,P0465,2026-02-09 00:54:00,Poker,E-Wallet,76.14,83.16,0.0,16.66,0.0,2026-02-09
T006557,P0465,2026-02-06 09:16:00,Live Casino,Crypto,32.41,15.0,0.0,0.0,31.85,2026-02-06
T006558,P0465,2026-03-15 02:25:00,Slots,Card,53.56,59.7,0.0,0.0,0.0,2026-03-15
T006559,P0465,2026-02-27 00:27:00,Slots,Card,19.24,14.19,0.0,0.0,0.0,2026-02-27
T006560,P0465,2026-03-08 15:22:00,Slots,E-Wallet,64.93,62.23,0.0,0.0,0.0,2026-03-08
T006561,P0465,2026-02-04 01:41:00,Slots,Card,62.64,49.73,0.0,0.0,0.0,2026-02-04
T006562,P0466,2026-02-04 20:36:00,Slots,Card,83.95,68.12,0.0,0.0,0.0,2026-02-04
T006563,P0466,2026-02-13 21:26:00,Sportsbook,Card,27.55,33.36,96.72,0.0,0.0,2026-02-13
T006564,P0466,2026-01-25 11:29:00,Table Games,Card,59.37,57.7,0.0,99.16,0.0,2026-01-25
T006565,P0466,2026-01-02 08:32:00,Live Casino,Card,186.53,219.08,0.0,34.78,0.0,2026-01-02
T006566,P0466,2026-02-17 10:49:00,Sportsbook,Bank Transfer,216.83,220.93,88.74,0.0,0.0,2026-02-17
T006567,P0466,2026-01-27 02:09:00,Live Casino,Card,77.0,63.83,0.0,0.0,0.0,2026-01-27
T006568,P0466,2026-01-31 02:27:00,Slots,Bank Transfer,351.93,270.43,0.0,0.0,28.83,2026-01-31
T006569,P0466,2026-01-15 18:03:00,Sportsbook,E-Wallet,125.54,129.1,0.0,0.0,0.0,2026-01-15
T006570,P0466,2026-02-25 13:01:00,Live Casino,Card,83.9,77.75,72.7,0.0,0.0,2026-02-25
T006571,P0466,2026-02-22 07:39:00,Poker,E-Wallet,35.7,12.81,0.0,0.0,0.0,2026-02-22
T006572,P0466,2026-03-24 10:47:00,Slots,Bank Transfer,87.08,72.19,0.0,0.0,0.0,2026-03-24
T006573,P0466,2026-02-22 21:56:00,Poker,Crypto,112.71,109.64,0.0,0.0,0.0,2026-02-22
T006574,P0466,2026-01-29 15:31:00,Sportsbook,Crypto,88.55,73.8,0.0,0.0,36.89,2026-01-29
T006575,P0466,2026-02-28 19:46:00,Slots,Card,199.07,149.95,0.0,0.0,0.0,2026-02-28
T006576,P0466,2026-03-18 02:26:00,Live Casino,Card,38.49,38.96,0.0,0.0,33.83,2026-03-18
T006577,P0467,2026-03-24 23:13:00,Table Games,E-Wallet,26.18,26.34,0.0,0.0,0.0,2026-03-24
T006578,P0467,2026-01-17 23:37:00,Slots,Bank Transfer,64.89,71.0,0.0,0.0,0.0,2026-01-17
T006579,P0467,2026-03-05 04:41:00,Sportsbook,Bank Transfer,32.77,30.02,0.0,0.0,0.0,2026-03-05
T006580,P0467,2026-01-27 06:16:00,Sportsbook,Bank Transfer,40.81,34.12,65.57,0.0,0.0,2026-01-27
T006581,P0467,2026-03-08 15:35:00,Poker,E-Wallet,9.13,6.16,0.0,0.0,0.0,2026-03-08
T006582,P0467,2026-03-19 01:47:00,Poker,Card,12.21,10.38,0.0,0.0,0.0,2026-03-19
T006583,P0467,2026-02-15 21:15:00,Slots,Card,66.64,82.81,0.0,0.0,25.07,2026-02-15
T006584,P0467,2026-01-04 04:45:00,Table Games,Card,40.28,39.04,0.0,0.0,0.0,2026-01-04
T006585,P0468,2026-02-15 06:29:00,Slots,Bank Transfer,48.84,53.45,11.9,0.0,72.96,2026-02-15
T006586,P0468,2026-01-31 03:32:00,Poker,Card,8.7,10.23,25.52,0.0,152.43,2026-01-31
T006587,P0468,2026-02-08 18:55:00,Live Casino,Card,132.12,169.53,0.0,0.0,0.0,2026-02-08
T006588,P0468,2026-01-01 23:42:00,Poker,Bank Transfer,12.57,9.37,23.47,0.0,0.0,2026-01-01
T006589,P0468,2026-01-18 23:34:00,Poker,E-Wallet,51.69,45.63,0.0,88.45,35.41,2026-01-18
T006590,P0469,2026-01-17 10:05:00,Table Games,E-Wallet,34.88,36.05,0.0,0.0,0.0,2026-01-17
T006591,P0469,2026-01-25 19:26:00,Slots,E-Wallet,53.94,45.58,0.0,29.04,0.0,2026-01-25
T006592,P0469,2026-02-23 08:07:00,Table Games,Bank Transfer,5.0,4.68,35.29,0.0,0.0,2026-02-23
T006593,P0469,2026-03-08 10:27:00,Live Casino,E-Wallet,11.92,15.69,39.73,0.0,0.0,2026-03-08
T006594,P0469,2026-03-28 23:33:00,Slots,E-Wallet,82.56,106.93,5.31,0.0,31.11,2026-03-28
T006595,P0469,2026-03-04 00:00:00,Slots,E-Wallet,48.34,48.08,0.0,0.0,33.57,2026-03-04
T006596,P0469,2026-03-06 05:54:00,Slots,Card,29.98,26.58,0.0,0.0,0.0,2026-03-06
T006597,P0469,2026-02-28 22:25:00,Slots,Card,16.47,16.56,50.48,33.33,0.0,2026-02-28
T006598,P0469,2026-01-22 10:24:00,Slots,Bank Transfer,42.53,46.06,0.0,0.0,0.0,2026-01-22
T006599,P0469,2026-03-03 05:37:00,Table Games,E-Wallet,46.72,41.44,28.75,0.0,33.61,2026-03-03
T006600,P0469,2026-02-20 18:17:00,Sportsbook,Card,94.67,75.78,78.96,0.0,0.0,2026-02-20
T006601,P0469,2026-01-05 05:48:00,Slots,Card,17.01,12.8,0.0,0.0,0.0,2026-01-05
T006602,P0469,2026-01-03 04:15:00,Sportsbook,Card,40.17,32.4,0.0,0.0,0.0,2026-01-03
T006603,P0469,2026-01-07 00:11:00,Table Games,E-Wallet,13.73,9.09,0.0,32.99,0.0,2026-01-07
T006604,P0469,2026-01-15 06:41:00,Live Casino,E-Wallet,28.67,18.95,56.61,0.0,0.0,2026-01-15
T006605,P0469,2026-01-18 08:36:00,Table Games,Card,48.83,34.56,0.0,0.0,16.83,2026-01-18
T006606,P0469,2026-01-25 10:53:00,Live Casino,Bank Transfer,89.2,86.24,0.0,0.0,0.0,2026-01-25
T006607,P0469,2026-02-16 19:48:00,Table Games,Card,65.42,63.33,0.0,0.0,0.0,2026-02-16
T006608,P0469,2026-03-19 15:39:00,Slots,Card,64.91,71.45,0.0,0.0,0.0,2026-03-19
T006609,P0469,2026-03-16 02:07:00,Sportsbook,E-Wallet,107.31,110.09,0.0,0.0,0.0,2026-03-16
T006610,P0469,2026-03-01 22:45:00,Slots,E-Wallet,23.75,23.19,58.57,0.0,0.0,2026-03-01
T006611,P0470,2026-03-05 14:07:00,Sportsbook,Bank Transfer,133.91,73.87,0.0,0.0,0.0,2026-03-05
T006612,P0470,2026-03-23 00:14:00,Slots,E-Wallet,80.98,64.8,0.0,0.0,0.0,2026-03-23
T006613,P0470,2026-03-05 03:25:00,Slots,Bank Transfer,25.4,20.62,0.0,0.0,0.0,2026-03-05
T006614,P0470,2026-01-10 10:18:00,Slots,Card,68.56,57.84,0.0,0.0,0.0,2026-01-10
T006615,P0470,2026-03-02 10:45:00,Slots,Bank Transfer,71.1,28.46,0.0,0.0,0.0,2026-03-02
T006616,P0470,2026-02-06 01:25:00,Slots,Card,15.86,16.09,0.0,0.0,44.82,2026-02-06
T006617,P0470,2026-02-07 05:33:00,Table Games,Card,45.63,36.2,0.0,0.0,0.0,2026-02-07
T006618,P0470,2026-01-14 13:41:00,Table Games,Bank Transfer,55.32,58.92,0.0,0.0,0.0,2026-01-14
T006619,P0471,2026-03-24 02:15:00,Slots,Card,19.72,13.28,0.0,0.0,0.0,2026-03-24
T006620,P0471,2026-02-23 12:15:00,Live Casino,Crypto,48.79,50.9,0.0,39.12,0.0,2026-02-23
T006621,P0471,2026-02-28 17:43:00,Live Casino,E-Wallet,28.5,18.34,0.0,0.0,30.24,2026-02-28
T006622,P0471,2026-02-19 18:09:00,Slots,E-Wallet,73.14,56.7,0.0,0.0,28.78,2026-02-19
T006623,P0471,2026-01-29 09:24:00,Slots,E-Wallet,8.74,7.15,126.45,127.21,0.0,2026-01-29
T006624,P0471,2026-01-09 14:59:00,Table Games,Card,72.92,38.94,0.0,0.0,0.0,2026-01-09
T006625,P0471,2026-01-15 00:53:00,Poker,Crypto,106.1,93.68,0.0,0.0,47.14,2026-01-15
T006626,P0471,2026-02-27 09:14:00,Table Games,Bank Transfer,17.48,13.81,0.0,0.0,0.0,2026-02-27
T006627,P0471,2026-01-13 05:38:00,Slots,Crypto,59.38,64.41,0.0,0.0,0.0,2026-01-13
T006628,P0472,2026-02-21 19:31:00,Sportsbook,Card,36.07,32.74,0.0,0.0,0.0,2026-02-21
T006629,P0472,2026-03-06 19:56:00,Live Casino,E-Wallet,38.11,47.84,0.0,0.0,0.0,2026-03-06
T006630,P0472,2026-03-21 06:40:00,Sportsbook,Card,35.93,32.51,0.0,0.0,0.0,2026-03-21
T006631,P0472,2026-02-04 22:45:00,Slots,Card,69.28,76.61,0.0,0.0,0.0,2026-02-04
T006632,P0472,2026-01-15 01:53:00,Live Casino,E-Wallet,51.9,43.11,168.16,0.0,0.0,2026-01-15
T006633,P0472,2026-03-18 13:32:00,Table Games,Card,139.41,76.76,14.38,0.0,41.16,2026-03-18
T006634,P0472,2026-02-13 03:34:00,Slots,Bank Transfer,118.05,105.58,0.0,100.75,0.0,2026-02-13
T006635,P0472,2026-01-13 05:30:00,Slots,Bank Transfer,209.92,269.62,0.0,0.0,30.63,2026-01-13
